timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
1732.00;103.59;veh90;1324975135_0;83.06;0.00;6.30;veh_passenger;16.366097;48.208208
1732.00;238.30;veh93;4998720#0_0;14.53;0.00;6.87;veh_passenger;16.363934;48.210554
1732.00;302.30;veh94;768586799_0;70.22;0.00;7.58;veh_passenger;16.377668;48.207388
1732.00;334.79;veh96;571594915#0_0;21.48;0.00;4.70;veh_passenger;16.364716;48.211144
1732.00;123.15;veh97;4952816#0_0;39.18;0.00;8.08;veh_passenger;16.371012;48.210012
1732.00;122.13;veh98;4952816#0_0;14.40;0.00;7.15;veh_passenger;16.370735;48.210136
1733.00;155.10;bus29;4583443_0;24.80;0.00;3.88;bus_bus;16.366914;48.207562
1733.00;300.12;bus30;-27368746#1_0;25.62;0.00;7.84;bus_bus;16.366764;48.211112
1733.00;202.69;motorcycle27;:32666488_4_0;8.69;0.00;4.59;motorcycle_motorcycle;16.373693;48.210284
1733.00;139.55;motorcycle29;1332659462_0;0.76;0.00;5.56;motorcycle_motorcycle;16.366993;48.207479
1733.00;126.34;truck39;4952862_0;14.21;0.00;6.85;truck_truck;16.373622;48.210376
1733.00;87.19;truck43;375939521#1_0;1.53;0.00;7.68;truck_truck;16.364316;48.208374
1733.00;122.15;veh66;26565523#0_0;14.73;0.00;1.93;veh_passenger;16.375170;48.209527
1733.00;199.52;veh84;25950770_0;5.77;0.00;1.17;veh_passenger;16.375966;48.210693
1733.00;156.82;veh88;118736578#1_0;12.07;0.00;6.70;veh_passenger;16.367314;48.206969
1733.00;103.59;veh90;1324975135_0;89.40;0.00;6.34;veh_passenger;16.366180;48.208193
1733.00;238.29;veh93;:33196458_0_0;3.55;0.00;7.09;veh_passenger;16.363852;48.210522
1733.00;302.30;veh94;768586799_0;78.61;0.00;8.39;veh_passenger;16.377574;48.207429
1733.00;334.96;veh96;571594915#0_0;25.50;0.00;4.03;veh_passenger;16.364694;48.211177
1733.00;123.15;veh97;4952816#0_0;46.31;0.00;7.13;veh_passenger;16.371091;48.209976
1733.00;122.29;veh98;4952816#0_0;22.82;0.00;8.43;veh_passenger;16.370830;48.210095
1734.00;155.10;bus29;4583443_0;29.58;0.00;4.78;bus_bus;16.366941;48.207522
1734.00;300.09;bus30;:245485015_0_0;4.71;0.00;8.12;bus_bus;16.366670;48.211150
1734.00;215.78;motorcycle27;26419634#0_0;4.84;0.00;5.59;motorcycle_motorcycle;16.373650;48.210243
1734.00;155.63;motorcycle29;:17322928_1_0;3.64;0.00;8.42;motorcycle_motorcycle;16.367039;48.207409
1734.00;126.11;truck39;:32666488_5_0;2.73;0.00;7.25;truck_truck;16.373700;48.210337
1734.00;97.91;truck43;375939521#1_0;9.20;0.00;7.68;truck_truck;16.364418;48.208363
1734.00;122.15;veh66;26565523#0_0;16.34;0.00;1.61;veh_passenger;16.375188;48.209519
1734.00;201.30;veh84;25950770_0;6.86;0.00;1.09;veh_passenger;16.375960;48.210684
1734.00;164.46;veh88;27497426_0;5.07;0.00;6.67;veh_passenger;16.367339;48.206912
1734.00;125.48;veh90;:33182888_2_0;0.25;0.00;5.06;veh_passenger;16.366233;48.208167
1734.00;238.29;veh93;4998720#1_0;0.55;0.00;7.17;veh_passenger;16.363769;48.210489
1734.00;302.30;veh94;768586799_0;86.89;0.00;8.28;veh_passenger;16.377481;48.207470
1734.00;335.39;veh96;571594915#0_0;30.21;0.00;4.71;veh_passenger;16.364668;48.211216
1734.00;123.15;veh97;4952816#0_0;53.91;0.00;7.61;veh_passenger;16.371176;48.209937
1734.00;123.15;veh98;4952816#0_0;30.36;0.00;7.54;veh_passenger;16.370914;48.210056
1735.00;147.47;bus29;:12329087451_0_0;3.29;0.00;5.55;bus_bus;16.366987;48.207487
1735.00;299.99;bus30;-27368746#0_0;7.97;0.00;8.33;bus_bus;16.366574;48.211189
1735.00;215.78;motorcycle27;26419634#0_0;12.76;0.00;7.92;motorcycle_motorcycle;16.373586;48.210186
1735.00;155.95;motorcycle29;31130247#0_0;2.41;0.00;7.54;motorcycle_motorcycle;16.367079;48.207347
1735.00;125.74;truck39;:32666488_5_0;9.59;0.00;6.86;truck_truck;16.373774;48.210300
1735.00;97.91;truck43;375939521#1_0;16.81;0.00;7.61;truck_truck;16.364519;48.208352
1735.00;122.15;veh66;26565523#0_0;19.08;0.00;2.74;veh_passenger;16.375219;48.209505
1735.00;201.86;veh84;25950770_0;7.87;0.00;1.01;veh_passenger;16.375955;48.210676
1735.00;164.06;veh88;:17322927_1_0;0.25;0.00;5.18;veh_passenger;16.367357;48.206867
1735.00;166.20;veh90;:33182888_2_0;5.32;0.00;5.07;veh_passenger;16.366248;48.208124
1735.00;238.28;veh93;4998720#1_0;4.31;0.00;3.77;veh_passenger;16.363726;48.210471
1735.00;302.28;veh94;768586799_0;94.66;0.00;7.77;veh_passenger;16.377393;48.207509
1735.00;335.39;veh96;571594915#0_0;34.87;0.00;4.66;veh_passenger;16.364643;48.211254
1735.00;122.81;veh97;:68963118_1_0;5.40;0.00;7.05;veh_passenger;16.371255;48.209902
1735.00;123.15;veh98;4952816#0_0;38.60;0.00;8.24;veh_passenger;16.371005;48.210015
1736.00;147.18;bus29;:17322928_1_0;0.85;0.00;6.62;bus_bus;16.367024;48.207432
1736.00;299.96;bus30;-27368746#0_0;15.14;0.00;7.17;bus_bus;16.366492;48.211222
1736.00;215.78;motorcycle27;26419634#0_0;20.13;0.00;7.37;motorcycle_motorcycle;16.373526;48.210133
1736.00;155.95;motorcycle29;31130247#0_0;8.82;0.00;6.41;motorcycle_motorcycle;16.367112;48.207294
1736.00;125.45;truck39;745742180_0;3.59;0.00;5.42;truck_truck;16.373832;48.210271
1736.00;97.91;truck43;375939521#1_0;24.61;0.00;7.80;truck_truck;16.364623;48.208342
1736.00;122.15;veh66;26565523#0_0;21.69;0.00;2.60;veh_passenger;16.375248;48.209492
1736.00;201.86;veh84;25950770_0;9.00;0.00;1.13;veh_passenger;16.375949;48.210666
1736.00;143.18;veh88;:17322927_1_0;4.85;0.00;4.60;veh_passenger;16.367393;48.206835
1736.00;190.88;veh90;:33182888_2_0;11.35;0.00;6.03;veh_passenger;16.366232;48.208071
1736.00;213.52;veh93;:33196459_1_0;4.93;0.00;5.69;veh_passenger;16.363681;48.210432
1736.00;302.11;veh94;768586799_0;102.83;0.00;8.17;veh_passenger;16.377301;48.207549
1736.00;335.39;veh96;571594915#0_0;39.96;0.00;5.09;veh_passenger;16.364616;48.211296
1736.00;122.66;veh97;4952816#1_0;2.22;0.00;7.67;veh_passenger;16.371340;48.209864
1736.00;123.15;veh98;4952816#0_0;46.35;0.00;7.75;veh_passenger;16.371092;48.209976
1737.00;155.44;bus29;:17322928_1_0;8.46;0.00;7.61;bus_bus;16.367064;48.207369
1737.00;297.05;bus30;:60431852_4_0;3.60;0.00;7.65;bus_bus;16.366400;48.211252
1737.00;215.78;motorcycle27;26419634#0_0;26.14;0.00;6.01;motorcycle_motorcycle;16.373478;48.210090
1737.00;155.95;motorcycle29;31130247#0_0;15.88;0.00;7.06;motorcycle_motorcycle;16.367149;48.207236
1737.00;125.18;truck39;745742180_0;9.25;0.00;5.66;truck_truck;16.373894;48.210241
1737.00;97.91;truck43;375939521#1_0;32.11;0.00;7.50;truck_truck;16.364723;48.208331
1737.00;122.15;veh66;26565523#0_0;24.29;0.00;2.60;veh_passenger;16.375277;48.209480
1737.00;201.86;veh84;25950770_0;9.86;0.00;0.86;veh_passenger;16.375945;48.210659
1737.00;100.57;veh88;:17322927_1_0;8.09;0.00;3.24;veh_passenger;16.367436;48.206836
1737.00;195.64;veh90;73313456_0;3.45;0.00;4.78;veh_passenger;16.366214;48.208030
1737.00;161.63;veh93;4998709_0;0.60;0.00;6.60;veh_passenger;16.363702;48.210375
1737.00;302.10;veh94;768586799_0;111.44;0.00;8.61;veh_passenger;16.377204;48.207591
1737.00;336.05;veh96;:60571043_0_0;2.54;0.00;5.01;veh_passenger;16.364590;48.211338
1737.00;122.48;veh97;4952816#1_0;9.82;0.00;7.60;veh_passenger;16.371426;48.209826
1737.00;123.15;veh98;4952816#0_0;53.80;0.00;7.45;veh_passenger;16.371175;48.209938
1738.00;155.82;bus29;31130247#0_0;7.22;0.00;7.52;bus_bus;16.367104;48.207307
1738.00;263.89;bus30;:60431852_4_0;10.87;0.00;7.27;bus_bus;16.366315;48.211227
1738.00;217.81;motorcycle27;:10539796001_1_0;3.98;0.00;5.52;motorcycle_motorcycle;16.373433;48.210050
1738.00;155.95;motorcycle29;31130247#0_0;21.66;0.00;5.78;motorcycle_motorcycle;16.367180;48.207188
1738.00;125.18;truck39;745742180_0;14.79;0.00;5.54;truck_truck;16.373954;48.210211
1738.00;97.91;truck43;375939521#1_0;39.98;0.00;7.87;truck_truck;16.364827;48.208320
1738.00;122.15;veh66;26565523#0_0;26.13;0.00;1.84;veh_passenger;16.375298;48.209471
1738.00;201.86;veh84;25950770_0;11.12;0.00;1.26;veh_passenger;16.375938;48.210649
1738.00;77.59;veh88;:3553717000_0_0;1.27;0.00;2.35;veh_passenger;16.367466;48.206843
1738.00;187.50;veh90;73313456_0;7.41;0.00;3.96;veh_passenger;16.366208;48.207995
1738.00;153.35;veh93;4998709_0;8.34;0.00;7.74;veh_passenger;16.363747;48.210313
1738.00;302.22;veh94;:48753629_1_0;6.85;0.00;7.68;veh_passenger;16.377118;48.207629
1738.00;343.24;veh96;571594915#1_0;2.58;0.00;5.31;veh_passenger;16.364570;48.211384
1738.00;122.48;veh97;4952816#1_0;16.77;0.00;6.95;veh_passenger;16.371504;48.209791
1738.00;122.81;veh98;:68963118_1_0;5.95;0.00;7.71;veh_passenger;16.371261;48.209899
1739.00;155.95;bus29;31130247#0_0;13.79;0.00;6.57;bus_bus;16.367138;48.207253
1739.00;220.40;bus30;4998710_0;4.69;0.00;7.19;bus_bus;16.366263;48.211172
1739.00;221.46;motorcycle27;26419634#1_0;4.37;0.00;7.77;motorcycle_motorcycle;16.373362;48.209999
1739.00;156.24;motorcycle29;31130247#1_0;0.19;0.00;7.62;motorcycle_motorcycle;16.367220;48.207125
1739.00;125.18;truck39;745742180_0;20.06;0.00;5.28;truck_truck;16.374011;48.210183
1739.00;90.51;truck43;:1068425372_3_0;5.11;0.00;7.79;truck_truck;16.364931;48.208318
1739.00;122.15;veh66;26565523#0_0;27.92;0.00;1.79;veh_passenger;16.375318;48.209462
1739.00;201.86;veh84;25950770_0;11.89;0.00;0.76;veh_passenger;16.375934;48.210642
1739.00;68.58;veh88;:3553717000_0_0;3.64;0.00;2.37;veh_passenger;16.367495;48.206851
1739.00;179.43;veh90;73313456_0;11.55;0.00;4.14;veh_passenger;16.366208;48.207958
1739.00;153.35;veh93;4998709_0;16.03;0.00;7.69;veh_passenger;16.363792;48.210250
1739.00;301.10;veh94;1214297263_0;3.60;0.00;7.76;veh_passenger;16.377030;48.207667
1739.00;343.38;veh96;571594915#1_0;7.50;0.00;4.92;veh_passenger;16.364552;48.211426
1739.00;122.48;veh97;4952816#1_0;24.94;0.00;8.16;veh_passenger;16.371596;48.209751
1739.00;122.57;veh98;4952816#1_0;3.60;0.00;8.50;veh_passenger;16.371356;48.209857
1740.00;155.95;bus29;31130247#0_0;21.00;0.00;7.21;bus_bus;16.367176;48.207193
1740.00;208.53;bus30;4998710_0;12.63;0.00;7.94;bus_bus;16.366210;48.211110
1740.00;221.46;motorcycle27;26419634#1_0;9.86;0.00;5.49;motorcycle_motorcycle;16.373312;48.209962
1740.00;156.80;motorcycle29;118736578#1_0;1.31;0.00;7.87;motorcycle_motorcycle;16.367260;48.207059
1740.00;125.18;truck39;745742180_0;25.63;0.00;5.57;truck_truck;16.374072;48.210154
1740.00;88.97;truck43;1324975135_0;2.77;0.00;7.48;truck_truck;16.365032;48.208318
1740.00;122.15;veh66;26565523#0_0;29.40;0.00;1.48;veh_passenger;16.375335;48.209454
1740.00;201.86;veh84;25950770_0;12.96;0.00;1.08;veh_passenger;16.375928;48.210634
1740.00;66.63;veh88;4997564#1_0;0.44;0.00;1.83;veh_passenger;16.367518;48.206857
1740.00;168.65;veh90;73313456_0;15.74;0.00;4.19;veh_passenger;16.366218;48.207921
1740.00;153.35;veh93;4998709_0;23.80;0.00;7.77;veh_passenger;16.363837;48.210187
1740.00;299.81;veh94;1214297263_0;11.36;0.00;7.76;veh_passenger;16.376940;48.207702
1740.00;343.38;veh96;:10096059094_0_0;2.89;0.00;4.69;veh_passenger;16.364535;48.211467
1740.00;123.02;veh97;:33196575_1_0;6.05;0.00;7.59;veh_passenger;16.371680;48.209713
1740.00;122.48;veh98;4952816#1_0;11.10;0.00;7.51;veh_passenger;16.371440;48.209820
1741.00;156.04;bus29;:3332897219_0_0;4.33;0.00;7.14;bus_bus;16.367214;48.207134
1741.00;207.90;bus30;4998710_0;20.88;0.00;8.25;bus_bus;16.366157;48.211045
1741.00;221.46;motorcycle27;26419634#1_0;16.04;0.00;6.18;motorcycle_motorcycle;16.373256;48.209921
1741.00;156.82;motorcycle29;118736578#1_0;8.99;0.00;7.68;motorcycle_motorcycle;16.367299;48.206995
1741.00;113.18;truck39;:cluster_12218710644_32665502_7_0;2.80;0.00;5.70;truck_truck;16.374139;48.210136
1741.00;93.94;truck43;1324975135_0;10.40;0.00;7.63;truck_truck;16.365134;48.208312
1741.00;122.15;veh66;:7102337416_0_0;0.36;0.00;1.80;veh_passenger;16.375355;48.209446
1741.00;201.86;veh84;25950770_0;13.76;0.00;0.80;veh_passenger;16.375924;48.210627
1741.00;66.85;veh88;4997564#1_0;2.94;0.00;2.50;veh_passenger;16.367549;48.206866
1741.00;157.54;veh90;:33182886_5_0;1.88;0.00;4.42;veh_passenger;16.366241;48.207884
1741.00;153.35;veh93;4998709_0;30.85;0.00;7.05;veh_passenger;16.363878;48.210130
1741.00;299.81;veh94;1214297263_0;20.01;0.00;8.65;veh_passenger;16.376840;48.207742
1741.00;343.40;veh96;571594915#2_0;2.59;0.00;4.70;veh_passenger;16.364518;48.211508
1741.00;123.16;veh97;1116876278_0;1.67;0.00;6.93;veh_passenger;16.371757;48.209678
1741.00;122.48;veh98;4952816#1_0;18.93;0.00;7.82;veh_passenger;16.371528;48.209781
1742.00;156.54;bus29;118736578#1_0;0.18;0.00;7.88;bus_bus;16.367254;48.207068
1742.00;207.27;bus30;4998710_0;29.11;0.00;8.23;bus_bus;16.366105;48.210980
1742.00;248.40;motorcycle27;:3553477797_0_0;4.97;0.00;7.69;motorcycle_motorcycle;16.373175;48.209882
1742.00;164.46;motorcycle29;27497426_0;2.91;0.00;7.59;motorcycle_motorcycle;16.367332;48.206931
1742.00;58.59;truck39;:cluster_12218710644_32665502_7_0;8.62;0.00;5.82;truck_truck;16.374203;48.210165
1742.00;93.94;truck43;1324975135_0;18.30;0.00;7.90;truck_truck;16.365240;48.208306
1742.00;122.12;veh66;:7102337416_0_0;3.10;0.00;2.73;veh_passenger;16.375386;48.209432
1742.00;201.86;veh84;25950770_0;14.67;0.00;0.91;veh_passenger;16.375919;48.210619
1742.00;67.04;veh88;4997564#1_0;5.52;0.00;2.58;veh_passenger;16.367581;48.206874
1742.00;154.13;veh90;:33182886_5_0;6.19;0.00;4.30;veh_passenger;16.366266;48.207849
1742.00;153.35;veh93;4998709_0;37.72;0.00;6.87;veh_passenger;16.363918;48.210074
1742.00;299.81;veh94;1214297263_0;27.88;0.00;7.87;veh_passenger;16.376749;48.207779
1742.00;343.08;veh96;:339438549_1_0;1.90;0.00;4.98;veh_passenger;16.364500;48.211551
1742.00;103.05;veh97;:68963961_1_0;0.38;0.00;6.90;veh_passenger;16.371844;48.209658
1742.00;122.55;veh98;:33196575_1_0;0.67;0.00;8.22;veh_passenger;16.371620;48.209740
1743.00;156.80;bus29;118736578#1_0;7.81;0.00;7.62;bus_bus;16.367293;48.207005
1743.00;207.27;bus30;4998710_0;37.01;0.00;7.90;bus_bus;16.366054;48.210917
1743.00;229.99;motorcycle27;349488863#0_0;3.97;0.00;6.14;motorcycle_motorcycle;16.373109;48.209849
1743.00;164.46;motorcycle29;27497426_0;7.38;0.00;4.47;motorcycle_motorcycle;16.367347;48.206892
1743.00;209.78;motorcycle30;9226587#1_0;2.30;0.00;0.00;motorcycle_motorcycle;16.371447;48.210116
1743.00;44.75;truck39;30323046#0_0;4.54;0.00;5.27;truck_truck;16.374253;48.210199
1743.00;93.94;truck43;1324975135_0;25.66;0.00;7.36;truck_truck;16.365338;48.208300
1743.00;65.04;veh100;30322208#1_0;5.10;0.00;0.00;veh_passenger;16.369988;48.209207
1743.00;122.12;veh66;26565523#1_0;0.72;0.00;2.62;veh_passenger;16.375416;48.209419
1743.00;201.86;veh84;25950770_0;15.62;0.00;0.96;veh_passenger;16.375914;48.210611
1743.00;67.04;veh88;4997564#1_0;7.97;0.00;2.45;veh_passenger;16.367612;48.206883
1743.00;148.05;veh90;:33182886_5_0;10.75;0.00;4.57;veh_passenger;16.366298;48.207814
1743.00;153.35;veh93;4998709_0;45.50;0.00;7.79;veh_passenger;16.363963;48.210011
1743.00;299.81;veh94;1214297263_0;36.20;0.00;8.33;veh_passenger;16.376653;48.207817
1743.00;343.87;veh96;:339438549_1_0;7.81;0.00;5.91;veh_passenger;16.364479;48.211602
1743.00;63.13;veh97;694681348#0_0;1.27;0.00;6.58;veh_passenger;16.371925;48.209678
1743.00;123.02;veh98;:33196575_1_0;9.19;0.00;8.52;veh_passenger;16.371715;48.209697
1744.00;156.86;bus29;:301882722_0_0;0.14;0.00;5.79;bus_bus;16.367322;48.206957
1744.00;207.27;bus30;4998710_0;44.80;0.00;7.79;bus_bus;16.366004;48.210856
1744.00;221.57;motorcycle27;349488863#1_0;1.12;0.00;7.05;motorcycle_motorcycle;16.373038;48.209805
1744.00;157.45;motorcycle29;:17322927_1_0;1.88;0.00;4.51;motorcycle_motorcycle;16.367366;48.206853
1744.00;209.78;motorcycle30;9226587#1_0;5.36;0.00;3.06;motorcycle_motorcycle;16.371426;48.210092
1744.00;42.44;truck39;:1945672227_0_0;3.85;0.00;5.88;truck_truck;16.374308;48.210238
1744.00;93.94;truck43;1324975135_0;33.20;0.00;7.54;truck_truck;16.365440;48.208294
1744.00;60.68;veh100;30322208#1_0;6.87;0.00;1.77;veh_passenger;16.370009;48.209215
1744.00;122.16;veh66;26565523#1_0;2.94;0.00;2.22;veh_passenger;16.375441;48.209408
1744.00;201.86;veh84;25950770_0;16.91;0.00;1.29;veh_passenger;16.375908;48.210601
1744.00;67.04;veh88;4997564#1_0;9.92;0.00;1.95;veh_passenger;16.367636;48.206889
1744.00;134.19;veh90;:33182886_5_0;14.81;0.00;4.06;veh_passenger;16.366337;48.207789
1744.00;169.60;veh93;:33196462_3_0;4.01;0.00;5.26;veh_passenger;16.363975;48.209966
1744.00;299.81;veh94;1214297263_0;43.75;0.00;7.55;veh_passenger;16.376566;48.207852
1744.00;350.50;veh96;170511029_0;2.79;0.00;5.36;veh_passenger;16.364468;48.211650
1744.00;56.35;veh97;694681348#0_0;8.79;0.00;7.53;veh_passenger;16.372010;48.209714
1744.00;113.22;veh98;1116876278_0;6.02;0.00;8.14;veh_passenger;16.371811;48.209663
1745.00;160.41;bus29;27497426_0;5.54;0.00;5.61;bus_bus;16.367341;48.206908
1745.00;207.27;bus30;4998710_0;52.54;0.00;7.74;bus_bus;16.365955;48.210794
1745.00;221.57;motorcycle27;349488863#1_0;9.27;0.00;8.15;motorcycle_motorcycle;16.372964;48.209751
1745.00;99.93;motorcycle29;:17322927_1_0;6.60;0.00;4.72;motorcycle_motorcycle;16.367416;48.206833
1745.00;209.78;motorcycle30;9226587#1_0;13.81;0.00;8.45;motorcycle_motorcycle;16.371368;48.210027
1745.00;40.39;truck39;30323046#1_0;4.78;0.00;5.83;truck_truck;16.374359;48.210277
1745.00;96.80;truck43;1324975135_0;40.98;0.00;7.77;truck_truck;16.365543;48.208285
1745.00;46.90;veh100;30322208#1_0;11.06;0.00;4.18;veh_passenger;16.370049;48.209241
1745.00;122.20;veh66;26565523#1_0;5.13;0.00;2.19;veh_passenger;16.375465;48.209397
1745.00;201.86;veh84;25950770_0;18.09;0.00;1.18;veh_passenger;16.375901;48.210591
1745.00;67.04;veh88;4997564#1_0;12.07;0.00;2.15;veh_passenger;16.367663;48.206896
1745.00;118.88;veh90;-44005501_0;3.67;0.00;4.44;veh_passenger;16.366390;48.207770
1745.00;227.19;veh93;:33196462_3_0;9.53;0.00;5.52;veh_passenger;16.363925;48.209932
1745.00;300.59;veh94;1214297263_0;52.02;0.00;8.27;veh_passenger;16.376471;48.207890
1745.00;351.99;veh96;170511029_0;10.60;0.00;7.81;veh_passenger;16.364455;48.211719
1745.00;56.33;veh97;:7315201785_0_0;1.09;0.00;7.56;veh_passenger;16.372096;48.209751
1745.00;78.11;veh98;:68963961_1_0;4.67;0.00;6.83;veh_passenger;16.371899;48.209667
1746.00;163.25;bus29;:17322927_1_0;0.28;0.00;4.76;bus_bus;16.367357;48.206866
1746.00;207.27;bus30;4998710_0;60.38;0.00;7.84;bus_bus;16.365905;48.210732
1746.00;221.57;motorcycle27;349488863#1_0;16.59;0.00;7.32;motorcycle_motorcycle;16.372897;48.209702
1746.00;78.45;motorcycle29;:17322927_1_0;8.36;0.00;1.75;motorcycle_motorcycle;16.367439;48.206837
1746.00;209.78;motorcycle30;9226587#1_0;22.09;0.00;8.28;motorcycle_motorcycle;16.371311;48.209963
1746.00;39.84;truck39;30323046#1_0;10.57;0.00;5.78;truck_truck;16.374410;48.210316
1746.00;98.50;truck43;1324975135_0;48.48;0.00;7.50;truck_truck;16.365643;48.208274
1746.00;44.96;veh100;30322208#1_0;15.80;0.00;4.74;veh_passenger;16.370095;48.209271
1746.00;122.20;veh66;26565523#1_0;7.71;0.00;2.59;veh_passenger;16.375494;48.209385
1746.00;201.86;veh84;25950770_0;19.05;0.00;0.95;veh_passenger;16.375896;48.210583
1746.00;67.04;veh88;4997564#1_0;13.71;0.00;1.64;veh_passenger;16.367683;48.206902
1746.00;110.37;veh90;-44005501_0;7.50;0.00;3.84;veh_passenger;16.366438;48.207759
1746.00;244.38;veh93;4998718_0;5.65;0.00;6.30;veh_passenger;16.363848;48.209908
1746.00;308.71;veh94;1214297263_0;60.65;0.00;8.63;veh_passenger;16.376381;48.207940
1746.00;356.03;veh96;170511029_0;17.45;0.00;6.84;veh_passenger;16.364450;48.211781
1746.00;56.30;veh97;694681348#1_0;3.65;0.00;7.57;veh_passenger;16.372182;48.209788
1746.00;56.35;veh98;694681348#0_0;6.10;0.00;7.12;veh_passenger;16.371980;48.209701
1747.00;160.50;bus29;:17322927_1_0;3.38;0.00;3.09;bus_bus;16.367378;48.206843
1747.00;209.87;bus30;4998710_0;68.61;0.00;8.23;bus_bus;16.365846;48.210669
1747.00;221.57;motorcycle27;349488863#1_0;23.62;0.00;7.03;motorcycle_motorcycle;16.372833;48.209656
1747.00;68.70;motorcycle29;:3553717000_0_0;1.52;0.00;2.33;motorcycle_motorcycle;16.367469;48.206844
1747.00;202.06;motorcycle30;:68963118_0_0;2.23;0.00;4.70;motorcycle_motorcycle;16.371282;48.209925
1747.00;39.71;truck39;30323046#1_0;16.35;0.00;5.78;truck_truck;16.374461;48.210356
1747.00;98.50;truck43;1324975135_0;55.99;0.00;7.51;truck_truck;16.365742;48.208263
1747.00;45.38;veh100;:33196572_1_0;4.42;0.00;5.32;veh_passenger;16.370147;48.209304
1747.00;122.11;veh66;26565523#1_0;10.26;0.00;2.54;veh_passenger;16.375523;48.209372
1747.00;201.86;veh84;25950770_0;20.02;0.00;0.98;veh_passenger;16.375891;48.210575
1747.00;67.04;veh88;4997564#1_0;16.04;0.00;2.33;veh_passenger;16.367713;48.206910
1747.00;101.77;veh90;-44005501_0;11.52;0.00;4.02;veh_passenger;16.366491;48.207751
1747.00;244.38;veh93;4998718_0;13.29;0.00;7.64;veh_passenger;16.363755;48.209879
1747.00;308.15;veh94;:48753625_0_0;3.62;0.00;8.31;veh_passenger;16.376295;48.207988
1747.00;319.38;veh96;170511029_0;24.66;0.00;7.21;veh_passenger;16.364393;48.211832
1747.00;56.32;veh97;694681348#1_0;11.66;0.00;8.00;veh_passenger;16.372273;48.209826
1747.00;56.35;veh98;694681348#0_0;13.63;0.00;7.53;veh_passenger;16.372065;48.209738
1748.00;150.91;bus29;:17322927_1_0;5.83;0.00;2.45;bus_bus;16.367406;48.206834
1748.00;210.47;bus30;4998710_0;76.74;0.00;8.14;bus_bus;16.365790;48.210607
1748.00;223.33;motorcycle27;349488863#1_0;30.70;0.00;7.07;motorcycle_motorcycle;16.372768;48.209609
1748.00;66.59;motorcycle29;:3553717000_0_0;3.82;0.00;2.30;motorcycle_motorcycle;16.367497;48.206852
1748.00;141.87;motorcycle30;:68963118_0_0;7.62;0.00;5.40;motorcycle_motorcycle;16.371303;48.209882
1748.00;39.34;truck39;30323046#1_0;22.15;0.00;5.80;truck_truck;16.374511;48.210396
1748.00;98.55;truck43;1324975135_0;63.38;0.00;7.39;truck_truck;16.365841;48.208252
1748.00;45.43;veh100;:33196572_1_0;9.10;0.00;4.68;veh_passenger;16.370193;48.209333
1748.00;121.76;veh66;26565523#1_0;12.41;0.00;2.16;veh_passenger;16.375548;48.209362
1748.00;201.86;veh84;25950770_0;21.21;0.00;1.19;veh_passenger;16.375885;48.210565
1748.00;67.04;veh88;4997564#1_0;18.49;0.00;2.45;veh_passenger;16.367743;48.206918
1748.00;90.50;veh90;-44005501_0;15.61;0.00;4.09;veh_passenger;16.366546;48.207751
1748.00;244.38;veh93;4998718_0;21.08;0.00;7.79;veh_passenger;16.363659;48.209850
1748.00;296.46;veh94;8043885#0_0;2.28;0.00;8.47;veh_passenger;16.376196;48.208025
1748.00;319.38;veh96;170511029_0;32.01;0.00;7.35;veh_passenger;16.364330;48.211883
1748.00;57.30;veh97;694681348#1_0;19.27;0.00;7.61;veh_passenger;16.372359;48.209863
